V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144
2.2556968,1.5057671,1.0921196,0.698652,0.54750633,1.9010428,3.25214,0.8092348,2.0539916,2.6850631,2.1125097,2.3873017,2.4859161,2.4234033,0.83202744,0.34321392,-0.12964809,1.5181164,0.8980733,1.3121152,0.3223654,1.738291,1.8955592,1.3637232,1.189317,1.3454133,-1.2824237,0.9561609,0.42119336,3.3464262,1.6766348,1.117347,0.9487629,1.5246484,0.37053868,2.3055744,-0.33570766,-0.7738483,0.77622557,0.3878398,0.92376554,1.546809,0.35532588,1.9108175,0.493078,0.33687353,1.7065895,2.2520604,3.301527,1.4552093,3.0107477,1.5659611,1.970487,0.7966987,3.7739222,-0.17430297,1.3949032,0.9861741,0.74056965,0.90964985,1.107039,2.4576318,0.23167783,0.74534404,0.5855229,2.3195472,1.7370111,0.61178076,1.4359626,1.7971761,1.1722816,0.6262497,3.801464,-0.29900444,1.2641299,-0.27416778,-1.0493786,-0.16841066,1.5060823,0.43611932,0.36305523,0.07764691,-0.013012528,2.0848637,1.4777465,1.6320504,2.5495768,0.94748557,0.55832374,0.82614315,2.0106752,0.74782616,3.8212528,0.2694746,2.5094442,1.4103979,2.0754077,0.20488065,2.0397124,-0.43212628,1.9747136,1.7351551,1.2995986,1.4039286,2.7572658,3.52246,2.4485836,1.2312876,1.7218354,0.260149,0.56985414,0.09256005,1.4679714,0.8045597,0.8300577,-0.6493488,2.9006503,1.4579461,2.9645925,4.461574,1.6100992,0.6252574,1.2840226,2.7241914,2.3713036,0.42800897,2.1293564,1.388156,3.060576,-0.23400211,2.9753196,1.5955915,0.9374391,1.178134,0.49528408,2.1074681,1.2851932,1.9216336,1.569449,2.2789655,1.4045587,1.2692726,1.845047,1.8707814
1.9864587,1.1590557,0.14089334,1.0258169,0.70221,-1.1522346,1.9790511,1.2180446,-0.4137696,3.3885698,-0.101988465,1.2338424,0.95412356,2.048933,2.1598055,0.8772073,0.20569825,1.1657295,0.7169461,0.22799933,-0.20776892,1.8801963,1.9315729,1.8343487,1.8962153,-0.21374784,3.2271698,2.4091456,2.3174596,2.9856088,-0.66726494,-2.4776773,-0.48973918,2.9456263,1.9116374,1.5104606,0.6888385,1.8827193,-0.17068219,-0.5230274,1.1538029,0.06667745,2.212421,3.8631392,2.3957856,0.512503,1.9900293,-0.78029907,1.1042993,2.1310713,0.4964757,1.0227237,1.3253565,1.0581758,3.7248728,-2.1255417,1.3082986,1.7171725,0.035260677,1.8984922,0.37922266,1.9748316,-0.6981519,0.30492932,0.8732684,-0.9818278,2.6576538,0.06165737,1.2263994,-0.94648135,2.8073595,2.0893605,2.9613671,-0.62550175,0.9015622,0.10433936,1.2374802,1.9995215,3.9557405,2.049672,1.9855373,2.9677157,3.2138257,0.92679536,2.6387243,0.4136142,-0.4305824,-0.3035404,0.7073498,3.4928045,-0.23056912,3.4605737,3.0346458,0.764352,0.04212427,0.09711957,2.2599974,-1.1594951,1.6627445,-0.00978291,5.113782,1.8878665,0.50400794,1.4206678,3.3373055,1.9244576,3.378949,3.0250092,2.8819127,0.20301807,1.5772456,1.5145254,1.331203,-0.5612061,0.48360923,-0.19972587,0.30991125,1.0636446,0.60372114,3.908729,-1.2398378,1.8309041,2.4455981,3.324999,2.4249737,1.9435952,1.2525898,1.6605512,2.743107,0.11345148,0.9225881,0.4124136,0.41852868,-0.7863746,0.24574518,2.3911257,-0.54834,-1.099702,-1.0309772,1.6648004,2.5736213,0.014449596,-1.8868554,0.5233681
2.134355,1.7576766,0.5129213,1.32083,1.1027927,3.6399903,3.1157734,0.9250271,2.6904953,2.7017121,1.2217989,0.75029707,1.8585584,2.543696,0.95843124,-0.24019277,-0.27332354,1.1037052,1.8080178,-0.0790115,0.79328394,3.1261742,1.9543594,0.95417714,3.0037115,-0.5316204,-2.4992154,0.40095353,-0.022647142,3.0944822,1.556554,1.5738333,0.8378885,1.4391321,-0.89591163,4.2244263,-0.030828,0.12799835,0.73853755,0.56061745,1.0611748,1.2828014,1.332859,2.1961706,0.9289584,1.337431,2.0674005,1.1397822,2.8618493,1.918849,2.7301204,0.2606777,1.73415,1.2344339,4.012394,-0.11497277,2.2289398,1.5811917,0.6522336,2.002025,1.6021088,1.8232591,-0.2730738,0.59526145,0.5702951,1.7558966,1.540309,0.8418806,1.2813873,1.1166227,2.5538688,0.551827,1.4646558,0.5316802,0.25473398,0.043358564,-1.6458929,0.7448313,0.79767466,0.89039147,0.16042382,1.8775895,0.16004288,1.8849571,0.7065983,1.3443311,1.506371,1.6186656,-0.11170089,1.0551115,2.7837043,0.38860875,3.275393,-0.15772417,0.24193275,2.0249345,1.6266305,-0.34913856,2.7286267,-1.1033008,1.4312758,1.4022048,2.2637534,0.08951682,3.9168177,1.4904727,-0.068577796,1.1810783,1.3775028,0.5177555,1.3865956,0.50560206,2.4372306,0.70811284,0.6981729,0.83087194,2.616807,0.9827825,3.2923105,3.2712898,0.59659743,0.09110522,1.4067829,1.5629836,2.2280877,1.0119889,2.7501292,1.242539,1.5169082,-0.3621863,1.182884,0.42768812,1.0833974,1.9966836,1.5895488,1.9082327,-0.11044383,1.0006309,1.0613593,3.28908,0.2976303,0.77374196,2.3924747,0.19357848
2.3748941,1.6695917,2.4054236,3.4267483,0.9065081,4.6867423,2.7106774,1.0483599,3.8010345,1.8115033,1.3021342,3.642971,2.896697,1.6276649,-0.5188798,-0.017015815,0.07438326,1.2258769,0.10966468,1.999868,1.9592803,1.6157886,2.2012296,1.696023,2.7377796,1.3696953,-2.0840082,0.7707521,1.2828355,3.5514746,2.21984,2.5583324,2.6444001,0.7217041,1.4597299,2.1016817,0.14531183,-0.9787288,2.2546244,1.2219429,0.8693296,0.98622966,0.13102525,2.5358748,1.6676741,0.74053705,1.5518692,1.1517433,2.0687497,2.6576924,1.946085,1.3198963,1.9631546,2.243009,4.7529316,0.19555023,2.4471135,1.9646063,1.5688806,1.7001264,2.051269,1.2420636,1.231642,1.7266792,0.6406863,2.058286,1.6646469,1.0212628,0.85494524,1.8235568,1.6846735,-1.4889727,4.6181765,0.4843924,0.74539506,-0.76197743,-1.5076559,-0.12379539,-0.83592725,0.4436674,0.29276413,0.45706555,-1.2544211,1.9356705,1.206528,1.8987234,1.2346067,2.670542,-0.049897432,1.6805855,4.7369404,1.0957936,3.1281965,2.6262255,3.191903,1.0260288,1.1747601,-0.28966498,2.0060472,-1.0735373,-0.24732018,0.6272396,1.6099554,2.5893478,2.5350828,3.2552655,2.8167973,0.74642134,1.2246139,0.83989346,0.6483195,-0.36474946,1.8083029,1.5801115,1.4285784,-0.055050492,2.5926876,2.2395098,4.639938,4.569612,2.819571,0.838434,1.4019036,3.202105,2.993988,-0.21642536,2.237151,1.1660568,3.3859205,-0.78301275,3.2098582,1.9598768,3.1124778,2.6943321,-0.016538143,2.8926284,1.3171363,2.4315689,2.3182535,1.912417,1.0920712,1.9064271,3.8543978,1.6834562
1.570279,2.0191894,0.9098557,2.8434055,1.86089,3.1425347,2.6108065,1.7603503,4.8627477,2.937509,3.2778172,0.26786745,1.1977687,1.7481291,-0.5683241,-0.917925,-0.29674023,0.3788963,-1.553327,0.387882,2.089014,1.984557,1.7454038,-0.62104654,1.7154815,1.196182,-3.358561,1.2168208,-0.43666828,2.3724074,2.9677699,2.134839,4.22968,1.8126217,1.801532,0.84548926,-0.13027287,0.8885637,1.978464,1.8083386,2.0104828,0.65459746,0.9698548,1.1684209,3.7509718,0.92294323,3.0149863,0.4841237,5.501513,3.1310449,0.5563201,0.7706253,0.410003,2.2435043,4.7685847,-1.6479744,2.390216,1.7466103,0.62750006,1.6756749,1.7089092,0.6670277,0.9450876,1.3708198,-0.7036906,2.747395,2.2545834,2.5294492,2.4857392,1.006434,2.670926,-1.7400011,0.16998243,0.14186859,0.4066758,-0.88281417,-2.3735251,0.86238956,-0.6743674,-0.4409443,0.6464493,-0.36228672,0.7990682,2.4280653,0.9495585,0.7181423,1.3048651,1.6775975,-0.08112538,1.748495,4.1164575,0.49090564,1.1147823,0.15364695,1.772692,-1.1840229,2.4451451,1.4651862,2.9307346,-1.4646962,-0.46989977,1.8482652,1.2444842,0.8861817,2.4856663,1.1795558,1.7618208,0.74137354,-0.48519266,1.1077539,1.9758193,0.67796665,0.7319497,2.9213328,1.567915,-0.005923152,2.4896593,-0.44978482,4.3912992,6.0463552,3.8250403,0.8333151,0.8662237,2.7277699,2.3019857,-0.48035586,1.0163558,2.329462,3.6998801,0.37834644,2.8290892,2.4129262,1.813104,-0.47469687,-1.7003593,4.45177,-0.037521005,0.67603254,2.43408,1.2609614,-0.20023537,1.8290694,3.123926,0.55730915
3.47899,1.8737454,0.5032029,3.4117813,-0.2469694,-1.2787318,2.8422427,1.5911268,-0.4537133,2.9265125,-2.1571393,4.801162,0.61495197,1.5151699,0.69068813,0.58582306,-0.4759078,2.1178162,1.3561492,1.9958372,-1.9807715,1.2173631,4.0371733,2.1020782,2.179951,0.5604284,5.6786156,1.8885813,1.364111,4.2870717,1.8636434,-3.6719975,-1.2492952,3.2512488,1.4779122,1.3409604,1.474119,0.7434261,0.49953926,-1.0650876,0.035861373,0.7974478,1.7798557,4.72752,2.7926397,-0.18369275,2.3008437,-0.6473881,-2.0984693,0.69948554,1.572197,1.7563148,0.89604974,1.7231055,2.7353368,0.9316412,2.4636722,1.9322135,0.73635757,1.5791543,0.7390405,2.9761248,-1.1817255,0.02421999,0.7139686,-0.4270482,2.3613892,1.1584282,0.8758385,0.37427908,3.608502,2.9818418,5.0391893,-0.20399714,1.9693822,-0.82735825,1.2768784,1.2625475,3.296653,2.4244692,2.3903203,2.6624775,2.1381178,1.9854954,2.1806493,2.119778,-0.25499725,1.4917107,0.59391713,2.7378573,1.2521334,2.1866362,2.0079074,3.0681171,2.52807,2.577004,1.7016523,-1.7516186,1.9970822,-0.12608314,6.8743944,1.8025126,0.61111915,1.7243406,4.049472,2.5022955,5.87293,2.081297,3.478938,0.13077652,0.55687106,1.2368145,2.4761992,0.09462404,0.4659828,-0.8337699,0.6969242,2.0631614,0.6549032,2.26204,-1.1689255,2.8362756,1.8542601,3.460859,2.638007,3.5157588,1.9441123,2.5343442,1.9566457,0.11315739,3.3015447,0.5048013,2.6818092,-0.1563316,1.3121824,3.344745,-0.35394424,-0.37211597,0.383624,1.851203,3.5862193,1.3264339,-1.6711495,2.1601257
2.626661,1.4698739,1.0095215,3.4180036,-0.49570346,0.023982763,1.4007483,1.6539047,-0.93995035,2.0402193,-0.61742866,2.617422,-0.07462418,4.3863115,0.51309943,1.3308549,-0.08839178,1.3540509,3.1298323,0.6542494,-0.29862785,2.8632708,2.1658618,1.1983984,2.0742018,0.011178255,6.9386373,4.806009,0.5518433,3.686986,-0.5624552,-3.755128,-1.0001774,2.959281,2.1738286,3.2831724,0.4259832,1.7880881,-0.02686286,-0.5537138,0.8711064,-0.47312188,2.1897154,0.59175116,3.9281435,1.0824504,0.97252965,0.8193592,-0.3188429,0.9679198,1.2199125,2.2596252,1.2069314,1.9643029,1.1851332,-0.39712393,0.23340344,0.96391153,-0.75286674,0.6750395,-0.72042394,2.8130765,0.46049637,0.7540087,-0.44562587,-1.7240188,1.7471933,1.0045856,1.16727,-0.7443334,2.04767,3.4169803,2.4068375,1.1242164,2.4130359,-0.44219995,2.5709429,1.7983897,2.3667042,1.2794758,4.2807093,3.489047,1.7812896,2.510766,3.778565,1.9862554,-0.90186167,0.34279335,0.25110984,2.936484,-0.37794876,3.8965151,2.3199787,1.3522416,2.0107427,2.7489915,0.7433251,-1.8933344,2.2467556,0.767378,7.015742,1.1461508,1.5011307,3.8426385,4.3258553,2.5972848,4.1118793,3.630442,2.9236548,0.24399221,0.721502,0.4716275,-0.55824983,-0.079405785,0.11525972,0.6480154,1.3075974,2.995966,-0.10103035,1.8562672,-1.589721,2.2225487,1.0193139,1.4706995,0.7247987,1.9418563,2.9535708,-0.5939315,2.034824,-0.8260143,0.83985806,0.86978674,1.7647319,2.4165075,1.90415,3.259293,-0.75185525,1.632728,-0.30172917,3.2559853,2.800981,2.352759,-2.080964,1.439399
1.32409,0.3821745,1.3049917,2.9010868,-1.0221776,0.53070205,3.5376434,1.3654906,0.62933826,0.8011847,0.0060566813,3.8014517,0.248474,1.6130483,-0.54380226,0.16751719,0.5519042,0.45571974,1.2739358,1.2599158,-0.67438555,1.5167,2.0066864,0.9739964,1.4665625,0.051679686,3.443086,1.3667492,1.0043714,2.656416,0.06421375,-1.4111903,-0.027548075,2.7801492,3.368526,1.8952099,-0.24799263,0.60882854,1.1531816,-0.08782029,1.0087913,0.8095888,1.1561899,1.051348,1.8327878,-0.10175136,0.8824477,0.85486126,1.1705081,1.985924,3.2854497,0.9726539,1.3937662,2.1374187,3.4897993,-1.7343683,0.05710113,1.6904769,-0.7027974,0.6099647,-0.57175,1.4491365,0.095790386,0.89871854,-0.1683566,-1.1332937,2.5680718,0.32316768,1.9032276,-0.85167986,2.8853273,1.0034059,4.7970076,-0.45681334,2.606255,-1.32106,0.30590916,0.59645987,1.4033111,0.8227608,1.540276,2.160673,1.4874692,1.2059308,2.7514586,1.1236445,-0.071231365,1.673769,-0.086012125,2.0691504,1.3936733,0.73756945,3.0975275,1.8004227,1.2123334,0.970704,1.995226,-0.5712612,2.2690203,-1.218774,4.5505276,1.3333197,0.07638657,4.3241377,2.6656127,4.0702953,4.1871367,1.9542081,2.8752956,0.0656054,-0.10532236,-0.19133449,0.0018029064,0.31479454,0.8092531,-0.98057103,1.3550761,1.1629953,0.8359411,3.3053076,0.8329654,1.0359097,0.1656903,3.0632565,1.786304,1.6096166,0.7482107,0.86112607,3.346368,-0.45762682,2.7343812,0.7856982,1.0911343,1.1122884,0.3448596,3.6145532,-0.9836353,1.1026251,0.23503959,1.2782218,2.523088,1.8196751,-0.5122894,1.0609281
3.5519156,1.3752967,1.5225517,1.8321826,-0.119564116,-0.32867903,1.4751309,1.6803763,2.0074496,2.18962,0.21822137,2.4624035,1.0763601,1.4537934,1.5191708,2.3291557,0.5785452,0.6547326,0.83911437,2.5165353,-0.97158694,1.4687054,2.9005656,0.8501053,2.1351483,1.3592767,4.765932,1.9123724,2.6141338,2.584673,2.7801383,-1.9377301,0.3979392,3.0522542,2.7800546,3.2122014,-0.06787944,0.8157143,0.8390875,-0.1886704,1.2799203,-0.3656506,0.7121765,1.034525,1.8426614,2.2818627,1.4066966,1.9846673,0.70421815,1.4848692,2.0707593,1.3614192,0.95932114,2.9106631,2.4579976,-1.3262355,1.6843653,1.8031912,0.59419477,0.59597933,-0.34549797,2.7868204,0.6344134,0.6071183,-0.34047604,-0.0026950836,2.8219593,1.6145682,2.8662767,-0.8343055,2.4747062,1.8518074,2.3497076,0.8560926,2.4661176,-0.39881063,0.78981876,2.434205,1.723984,1.1430337,2.3301344,1.73805,2.72576,1.9336324,3.1013017,1.606662,0.3733065,1.5928752,0.7919706,1.586558,1.5156513,1.9646459,2.6891484,0.89553607,2.8490863,2.7637677,1.5036657,0.08636123,1.5253663,-1.1409688,6.0200357,2.5694141,0.57064646,2.868041,3.3235128,3.047,3.8602068,2.4158292,1.3769919,0.55813015,0.68205094,0.8336625,-0.42377213,1.8151561,0.8599614,-1.2694622,1.7111199,1.5065424,1.7930732,2.9711256,2.1988983,1.4079458,0.3696583,4.095145,0.9108591,1.5569193,1.1911988,2.9438028,3.4974391,0.19932222,5.041519,1.6979773,2.9098992,1.1455817,0.905144,4.577219,-0.64826137,1.5956465,0.13546194,1.4926789,3.5644686,1.7842201,-0.22770154,1.6646137
1.9935192,0.53444624,0.4737052,-1.7152705,0.3442676,2.2122998,2.5787508,0.58740854,3.9348228,3.7771733,3.5555189,0.30972368,1.6838465,4.656747,2.0400085,0.50752723,-0.8188201,2.5782764,2.803761,0.5767143,4.2370305,2.5792658,3.4698634,2.090788,4.9418783,0.07102808,-1.4621608,3.4135995,3.6545055,2.7623334,0.40892112,1.6128054,0.057306528,-0.25598553,0.3314904,-0.0060088634,1.2664027,-0.28525496,2.8252554,0.31241608,1.2045459,1.3316994,1.4118885,5.1605816,0.35578918,-0.18493253,1.6486905,0.6190474,4.198602,1.9197385,5.3477488,0.840872,0.30591542,-1.4615995,2.53861,1.5285085,-0.24547449,0.16152623,0.92275333,1.1024351,1.6198634,1.7166288,-1.7963753,-0.5962699,0.33543503,0.46816182,2.0449355,-0.4466387,0.17063892,0.68242884,0.6028992,2.2695723,2.6008105,-0.07374978,3.3908186,0.09362292,1.141007,4.0319934,3.055147,1.1383057,0.52871007,1.7209482,0.122692704,4.9466925,-0.39062583,1.1481826,5.837806,-0.64221954,1.2720559,1.2799144,-0.52543426,1.0086226,5.64384,0.13690531,0.14731514,0.8799504,-0.36790264,0.66795456,0.231318,0.19433439,0.36075684,2.4117947,2.0686193,0.58871746,3.2111316,0.2928899,1.340436,2.8252707,3.8867087,0.67722154,3.7638688,0.7954691,4.065471,0.65826607,0.6340153,1.2372621,1.1067598,3.5534098,1.762243,5.083691,0.052644014,0.58774495,2.1080391,-1.4004326,2.004355,1.8172708,1.6448331,-1.397103,0.982912,-1.414782,0.91797435,3.002708,-0.21541059,1.2834959,0.24038064,2.9171953,-0.2996664,3.0815446,-2.3955605,2.1973367,0.37058544,0.96025294,2.7352626,-0.22088265
1.3634436,1.951761,1.3422902,-0.5235111,0.68983054,1.7190411,2.960179,0.5536026,3.2974572,3.1889417,1.964181,2.4286213,1.4860752,3.4804587,1.7804708,1.0899161,0.47463048,1.1416806,0.84611785,0.96098846,1.8828653,1.4610646,3.198278,1.5201197,1.8230618,0.65778744,-0.94078726,1.5573176,2.84721,2.1674585,1.0859685,0.6556767,1.4689441,0.71771723,1.3196619,1.1968925,-0.10955429,-0.08566558,1.8696018,0.6908159,1.2428582,0.9698555,1.1017123,3.1099353,0.6563325,0.27697325,2.056394,0.2589659,2.9310923,1.2624662,3.7539454,0.85708237,1.1786624,0.2559008,4.03997,-0.4666444,0.7361214,0.29245222,0.6789714,1.0981567,0.21610445,1.748218,-0.55934936,-0.12362929,0.6788423,0.7604681,1.6984696,-0.14658678,1.7653807,0.76793885,1.1998566,1.7173887,3.5774634,-0.39965475,0.6528097,-0.19359219,0.08059454,0.61092967,2.5888476,1.444216,0.7497196,0.628951,0.02504909,3.560339,1.3023698,0.40074396,2.8685524,0.31564823,1.3116682,0.7591742,2.2779179,1.2517109,3.8172338,1.7465382,1.2665001,0.68609715,0.5101229,-0.041558683,1.1391678,-0.4652244,0.47157633,1.4934323,0.88229656,2.1325424,2.475601,1.680995,2.1105125,0.93597615,3.3505468,0.21571088,1.742981,1.0954932,1.7858925,1.3198857,0.42238343,-0.75665987,2.8913321,2.703429,2.753059,4.7592454,2.1315026,1.0896384,2.4325356,1.5352429,2.8379993,1.0760907,1.1853584,0.51712716,3.1837015,1.1074523,3.0417066,1.6516855,0.80221415,0.9818553,0.24023032,2.8619113,0.3823495,0.97482705,0.1414884,1.3473284,1.3449011,0.2577423,2.8105643,0.5985451
1.8560829,1.3700562,0.84994173,2.7411008,0.6959998,1.2924263,3.2963278,0.85580736,2.3631375,1.3168257,1.243022,2.7757373,1.773432,1.1834168,-0.9534712,-0.7186413,-0.4371385,1.2728502,-0.28538203,1.3079554,0.2453947,1.3271072,1.736846,1.4290663,2.3316278,0.6561825,-0.9029575,0.32899606,0.690869,2.9823601,2.0766318,0.31237996,0.6147778,2.1879694,2.2820919,1.5150487,0.3723066,-1.0483673,0.95776224,0.47380662,0.8705754,0.4841832,0.0023679733,1.1072747,1.4370785,0.6286704,0.7168567,1.1738708,-0.057697058,1.1407818,3.135134,2.461452,1.0616895,2.3720345,2.8782408,0.84544843,2.3228807,1.4078939,0.56220376,0.19699073,0.8810509,2.401337,-0.031169802,-0.2199317,0.22557914,1.6531951,2.081243,0.7072134,0.5693986,0.9086015,1.2993572,1.0477959,1.8613398,0.49880266,1.0333076,-1.2335948,-1.5023441,-0.084563956,-0.2609229,-0.30405685,0.75246537,0.014344215,-1.9556727,1.8073189,0.17256188,2.0698218,1.2851412,2.4699793,0.39620245,-0.08727786,2.8230774,0.9865705,1.9282029,1.3425729,1.7541567,2.2329574,0.005374372,-1.0478743,2.4950027,-0.77544296,1.997983,1.256801,0.7856767,1.1471765,3.0132465,2.7260022,1.3584694,1.8729868,2.0306349,0.40129125,0.5902134,-0.14798023,0.39667594,2.7652202,1.6147547,0.1728,1.8923445,1.3685014,2.7842062,4.1060004,2.8229494,0.001378417,0.65944684,2.860845,1.2074211,0.86678064,2.2337303,0.6364814,3.366376,-0.13519704,3.5730076,0.5238657,1.1230052,2.7441785,-0.3157091,3.4973981,0.19206476,2.7778714,1.4411159,3.0049016,1.2035475,1.5711408,1.8249767,1.2960422
1.1745777,0.71224976,0.18959737,0.74173856,-0.4785354,-0.5286554,1.766659,1.7904451,-0.45160136,1.0933354,-0.19464189,2.6805696,0.24471116,3.0866687,0.76916885,1.1198449,-0.3795216,1.8968048,0.43664408,0.84498274,0.12061834,2.0380769,1.2258716,1.5004401,1.0863929,-0.7004485,3.5087667,2.5684214,2.0190587,3.8179464,-0.93717146,-1.9155798,-0.8190813,2.4345527,2.3863106,1.2678387,1.615114,0.4127586,2.0569525,-0.69741416,0.83534265,0.33408517,1.4779246,2.5289009,2.5302668,0.16872448,1.0779262,0.90167725,-2.0412588,1.5199051,2.7680717,2.2283435,1.0235677,1.6226021,3.580341,0.8696686,-0.05096793,0.80184376,-0.41087782,0.5500392,0.08354455,1.8753214,-0.4734199,-0.4604838,-0.0623191,-1.4044049,2.0887465,0.21253031,1.6377304,-1.4331417,2.0893877,3.3359106,3.6218143,-0.57712245,1.7999601,-1.2607886,1.2987785,0.98237085,2.853278,1.1561419,2.4639947,1.9528046,1.1593176,2.4067159,2.9196553,1.3675528,0.44026423,0.15229428,1.1029744,1.4445788,0.45619845,1.2774094,2.976271,0.5175263,0.16908503,0.684388,1.3992919,-1.8094101,0.6418588,-0.5761504,4.781292,2.2684333,0.099888444,2.6112165,3.6635494,1.6999056,4.5158377,2.5310369,2.307829,-0.13957524,1.0629824,0.37058374,3.1069424,0.07678938,0.70744264,-0.9449519,0.8677428,1.530088,1.6901159,3.0914352,0.15619898,1.8989727,1.2586088,2.720554,0.65529084,2.6521478,0.40923274,0.37335157,2.5600338,-0.31581306,1.3177505,0.67212725,1.0378611,0.10508385,0.3154416,2.3049312,-0.7862817,1.2349716,-1.807932,1.6331241,3.3415046,1.5016278,-1.9650857,1.059804
3.6418734,3.123591,-0.4585768,4.223692,-0.5330194,-1.1156301,2.6134205,1.6230009,-0.8807937,2.9620607,-1.4844882,2.4607065,0.83618164,0.85984814,0.60920143,1.1007373,-0.5221822,2.546922,-0.25664634,0.21068013,-2.1666903,1.8518903,1.9109541,1.0482459,1.0233171,0.46933764,5.0831547,0.34935886,-0.763114,3.337791,1.0936036,-4.403689,-0.6901865,4.0868325,0.9130026,3.3212774,0.8220701,0.4216094,-0.81886053,-0.00014138222,0.65540683,0.4373116,1.4720529,3.2359192,3.339169,0.6755081,1.5208228,-0.013147235,-2.7585325,0.27291965,0.44356155,3.255632,1.1573441,2.774219,2.1805925,-0.76854545,2.1404786,2.9364252,0.6797755,1.1565778,1.4342138,4.302418,-0.0018295348,0.85635316,0.3285399,0.55389094,2.0321703,1.1064079,0.6191161,0.93736005,3.2157407,2.763505,2.655982,1.5282528,1.1821868,-1.0219052,0.51822186,0.92530936,2.8992262,1.9331545,2.1770842,3.5114813,1.665205,1.6836396,2.202694,1.098623,-1.3101436,3.4448118,0.31535912,1.3360316,0.7486469,1.9854616,1.0733111,0.28532538,1.5197982,3.3368502,1.0488815,-1.8173665,3.735914,0.19267392,6.9488335,1.3024552,1.0371631,0.7648822,4.339863,3.5244112,4.7856092,2.7128026,1.5928195,0.66622883,1.0519304,0.7745878,1.4026647,0.7063818,1.1524386,0.73222375,0.6278174,0.879215,1.283159,1.9743005,-0.2660302,2.3374178,1.9426568,4.628045,2.0051715,2.0707502,2.8704185,1.8034761,2.0568945,0.95465124,2.0866916,-1.7149587,2.3802047,1.3964474,1.2395635,5.190625,0.28009987,-0.64365923,1.604991,4.293171,4.3909655,1.8933256,-1.9156368,2.7078996
1.7260498,1.1292417,1.614752,1.0606138,0.09923728,2.2380211,2.5216534,1.0288622,6.224722,2.8831186,4.323922,1.5096931,2.200911,1.8015085,-0.5177169,-0.21979344,0.32131886,1.2893264,-0.25219357,1.3298396,1.1239896,1.4170678,2.072818,0.024519444,1.7316022,0.5476669,-0.9214133,2.4224129,1.714033,2.3765411,1.4085503,2.854228,3.4058156,1.1777132,2.5277188,1.369355,-0.6877539,-0.61833,1.809917,1.9299077,1.4076496,1.3325154,0.37053353,1.2721374,1.7112246,-0.34925574,0.9519675,1.4537921,3.6452901,1.6158818,1.9283733,1.0870305,1.440146,1.4746994,4.5153346,0.4342144,1.7768037,1.692803,0.14344382,0.2474004,1.0666811,1.8342836,1.0804877,1.3966275,-0.27088475,1.5623505,2.1658828,0.58240944,2.100922,1.3684943,1.4603388,-0.90766716,3.8200004,0.37756002,1.0282543,-0.026304483,-1.922759,-0.5467051,-1.0252123,0.09179574,-0.07442653,-1.1364374,-1.9106891,3.2556973,1.6874968,1.4910069,2.694818,1.9681861,0.22487557,0.6229839,2.488319,-0.02787356,0.7155473,0.8649634,1.9056389,0.7969779,3.1209846,0.6063825,2.3346598,-1.0421613,2.2559772,2.5268629,0.7743891,2.1962786,3.079945,1.5746619,1.1367483,0.66609013,0.80549914,0.76343966,0.41450608,0.036894903,0.30239522,2.5909965,1.825594,0.41791835,3.1922567,0.88850915,3.277235,4.8308983,4.836599,-0.56794024,0.2281655,2.8037782,1.7348276,-0.78052294,2.3888729,3.1158605,3.6809661,0.3935672,4.06376,1.1025763,1.221728,1.3349266,0.004331231,3.9567692,0.46717167,2.136493,2.828722,2.266357,0.6800952,1.8597523,2.993435,0.28989625
